"species","breed_name","color","name","actual_card_num","sex","birth_date"
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","ГОЛУБОТИГРОВЫЙ","ТЕОДОР",4126,1,20230526
2,"БЕНГАЛЬСКАЯ","ЗОЛОТИСТ.ТАББИ","ЮРИ",4190,4,20221225
2,"МЕТИС","ЧЕРНО-БЕЛЫЙ","БАРСИК",1746,1,20200825
2,"СФИНКС КАНАДСКИЙ","ЧЕРНЫЙ БИКОЛОР","ДЖАСПЕР",597,3,20141115
1,"ЧИ-ХУА-ХУА","ТРИКОЛОР","МИККИ",6809,1,20100113
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","ПАЛЕВЫЙ","РОККИ",950,1,20190406
1,"ЧИ-ХУА-ХУА","КРЕМОВЫЙ ГРИ","КОКОС",4127,1,20230123
2,"МЕТИС","ЧЕРНАЯ С БЕЛЫМ","ТОСЯ",4133,4,20120531
2,"СКОТТИШ-ФОЛД","ВИСКАС","МАГДАЛЕНА",768,2,20190516
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ПАЛЕВЫЙ","ЛИЛУ",4129,2,20100810
2,"МЕТИС","ЧЕРНЫЙ","КИСА",4135,4,20190919
2,"МЕТИС","БЕЛАЯ С ЧЕРНЫМ","МИЛЯ",4136,4,20210210
2,"СКОТТИШ СТРАЙТ","СЕРЫЙ","МУСЯ",4137,2,20230605
2,"МЕТИС","ЧЕРЕПАХОВЫЙ ТАББИ","РОЗАЛИЯ",501,4,20130606
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","РЫЖИЙ","ЛИЗА",503,4,20080702
1,"МЕТИС","СЕРЫЙ","ТОБИК",504,1,20100530
1,"ТЕРЬЕР ТОЙ РУССКИЙ ГЛАДКОШЕРСТНЫЙ","КРЕМОВЫЙ","АРЧИ",513,1,20101205
2,"ПЕРСИДСКАЯ","СЕРЫЙ ТАББИ С БЕЛ","МАСЯНЯ",131,4,20140422
1,"МЕТИС","ЧЕРНЫЙ","КЕНТ",151,1,20090626
2,"СКОТТИШ-ФОЛД","ПЕРСИКОВЫЙ","ФЕЛИКС",4138,3,20080210
2,"МЕТИС","БЕЖЕВОСЕРЫЙ","СИМБА",4139,3,20221108
1,"ТАКСА КАРЛИКОВАЯ ГЛАДКОШЕРСТНАЯ","ОЛЕНИЙ","ЛУЛУ",9539,2,20180712
2,"МЕТИС","РЫЖИЙ","РЖАВЫЙ",4140,1,20220815
2,"МЕТИС","ТИГРОВЫЙ","ТОМАС",547,3,20080525
1,"ПУДЕЛЬ ТОЙ","РЫЖИЙ","ТОФФИ",4143,1,20230531
2,"МЕТИС","БЕЛЫЙ","ТЕМА",521,3,20110510
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ШИНШИЛЛА","МОЛЬ",3531,4,20210216
2,"МЕТИС","РЫЖИЙ","РЫЖИК",236,3,20180505
2,"СКОТТИШ-ФОЛД","ЗОЛОТАЯ ШИНШИЛЛА","РОКСИ",4144,2,20230611
1,"МЕТИС","ТРИКОЛОР","РУБИ",4146,2,20230617
2,"МЕТИС","СЕРЫЙ ТАББИ","ЛЕОН",1655,3,20190316
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБАЯ","ЛОЛА",254,4,20131112
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕПРАК","АНФИСА",255,2,20150718
2,"СКОТТИШ-ФОЛД","ШИНШИЛЛА","КОРЖИК",2447,1,20210920
2,"МЕТИС","ДЫМЧАТАЯ ЧЕРЕПАХА","ПОВАРЕШКА",4147,2,20230515
2,"МЕТИС","ЧЕРНАЯ","БУСЯ",95,4,20140810
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ШОКОПОЙНТ","МУСЯ",594,4,20180601
1,"МЕТИС","КОРИЧНЕВОБЕЛЫЙ","НЯША",4148,2,20230609
2,"БЕНГАЛЬСКАЯ","СЕРЕБР.МРАМОР","СИМБА",3729,3,20220728
2,"МЕТИС","РЫЖИЙ ТАББИ","КУЗЯ",4151,3,20220818
2,"МЕТИС","ЧЕРНЫЙ С БЕЛЫМ","МАРТИН",4153,3,20170130
2,"МЕТИС","ЧЕРНЫЙ С БЕЛЫМ","ФЕЛИКС",4155,1,20180601
2,"МЕТИС","ЧЕРНЫЙ","МУСЯ",3725,4,20210423
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ БИКОЛОР","КУЗЯ",293,3,20090415
2,"БЕНГАЛЬСКАЯ","РОЗЕТКА НА ЗОЛОТЕ","МАРТА",4158,2,20230519
2,"СФИНКС КАНАДСКИЙ","БЕЛЫЙ","БЕРНАРД",4159,1,20230511
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","ПАТИКОЛОР","ЛЕО",4160,1,20230601
2,"СКОТТИШ СТРАЙТ","ЛИЛОВЫЙ","КАРАМЕЛЬКА",2423,2,20210915
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ ТАББИ","ТАЙСОН",4161,3,20221122
1,"ШПИЦ ВОЛЬФ","БЕЛЫЙ","ЮККИ",518,4,20180910
2,"СКОТТИШ СТРАЙТ","СЕРЕБРИСТЫЙ МРАМОР","АСЯ",519,4,20190818
2,"МЕТИС","БЕЛОСЕРЫЙ","ТОСЯ",3692,4,20200329
1,"МЕТИС","ЧЕПРАК","ГЕРА",4162,2,20230501
1,"КИТАЙСКАЯ ХОХЛАТАЯ СОБАКА","ГОЛАЯ","БОНА",3459,4,20160215
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СЕРЕБРО","ЛОЛА",3460,4,20140909
1,"МЕТИС","КРАСНЫЙ С ПОДПАЛОМ","РОККИ",3461,1,20180609
1,"ПИНЧЕР ЦВЕРГ","ЧЕПРАК","ИРИСКА",104,2,20190317
2,"МЕТИС","ЧЕРНЫЙ","КНОПКА",4163,4,20150826
2,"МЕТИС","БЕЛЫЙ С РЫЖИМ","АРЧИ",4165,1,20230515
2,"МЕТИС","СЕРЫЙ ТАББИ","ПИКСИ",4166,4,20200722
1,"РЕТРИВЕР ЛАБРАДОР","ПАЛЕВЫЙ","ГАБРИЭЛЛА",4167,2,20230627
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","ОДИ",3369,4,20210505
1,"ХАСКИ","БЕЛОРЫЖИЙ","ГРОМ",510,1,20170315
2,"МЕТИС","БЕЛОСЕРЫЙ","УМКА",1571,4,20200901
2,"МЕТИС","БЕЛОСЕРАЯ","ТУТСИ",1234,4,20200707
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","СОБОЛИНЫЙ","БАРНИ",2386,1,20190520
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","БАРСИК",6389,3,20080714
1,"МЕТИС","РЫЖИЙ","ЗЛАТА",577,4,20140715
1,"ТЕРЬЕР ТОЙ РУССКИЙ ГЛАДКОШЕРСТНЫЙ","ШОКОЛАДНЫЙ ЧЕПРАК","БАДДИ",4157,1,20230627
2,"МЕТИС","ТРУХЦВЕТНАЯ","МАШКА",4169,4,20220701
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","НЯША",4313,4,20221010
1,"ХАСКИ","СЕРЕБРО","БЕРТА",5099,2,20200202
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","БУСЯ",1747,4,20190915
1,"ПУДЕЛЬ КАРЛИКОВЫЙ","АБРИКОС","СЕНЯ",6303,1,20090331
2,"МЕТИС","ДЫМЧАТЫЙ","СТЕША",2723,4,20211029
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","КОТЯ",4170,1,20230710
2,"МЕТИС","СНОУ ШУ","АСЯ",914,2,20180903
2,"МЕТИС","СЕРЫЙ ТАББИ","МАРКУС",6400,1,20080314
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕРНЫЙ","ВОЛЬФ",4171,1,20230727
2,"МЕТИС","СЕРЫЙ","МИЛКА",4172,4,20200701
2,"МЕТИС","СЕРОБЕЛЫЙ","БУСИНКА",4175,4,20230218
1,"САМОЕД","БЕЛЫЙ","НОРД",4177,1,20220908
2,"СКОТТИШ-ФОЛД","ДЫМЧАТЫЙ","ЛОЛИТА",4178,4,20161001
2,"МЕТИС","БЕЛЫЙ","СИМОНА",4179,2,20230606
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","БОНЯ",4180,1,20221215
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","КРЕМОВЫЙ","НАОМИ",4182,2,20230606
2,"МЕТИС","БЕЛО-РЫЖИЙ","АРЧИ",4184,1,20150415
2,"МЕТИС","ГОЛУБАЯ С БЕЛЫМ","МИШЕЛЬ",4183,4,20150417
1,"ЧАУ-ЧАУ","КРЕМОВЫЙ","АЛЬМИР",4188,1,20131130
2,"СКОТТИШ СТРАЙТ","ДЫМЧАТЫЙ","МУСЯ",4189,4,20220915
2,"МЕТИС","РЫЖИЙ С БЕЛЫМ","ЗОСИК",4186,3,20230412
2,"МЕТИС","РЫЖИЙ","БАКС",4191,3,20180505
1,"БОЛОНКА МАЛЬТИЙСКАЯ","БЕЛАЯ","НЮША",4192,2,20220408
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","КОРИЧНЕВЫЙ","СЕМЕН",4193,1,20230714
2,"СФИНКС КАНАДСКИЙ","БЕЛАЯ","МОРТИ",4194,1,20230511
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ШИНШИЛЛА","ГРЕССИ",3449,4,20220606
2,"МЕТИС","ЧЕРЕПАХА","ШУРОЧКА",4195,4,20210131
2,"МЕТИС","БЕЛАЯ","СНЕЖИНКА",4197,4,20200707
5,"хорьки","ПОРОДНЫЙ","АЙК",396,3,20230309
2,"МЕТИС","ЧЕРЕПАХА","НАСТЯ",3596,4,20220801
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","НЮША",3957,2,20200927
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","САНТА",4090,4,20200401
2,"МЕТИС","ТРИКОЛОР","ХАЛВА",4241,4,20221215
1,"БОЛОНКА МАЛЬТИЙСКАЯ","ЧЕРНОБЕЛЫЙ","ЧАК",4075,1,20230714
2,"МЕТИС","ЧЕРЕПАХА","КУКОЛКА",548,4,20160328
1,"ШНАУЦЕР МИТТЕЛЬ","ПЕРЕЦ С СОЛЬЮ","ГРЕЙ",4233,1,20230715
2,"МЕТИС","ЧЕРЕПАХА","ЛИЗА",4201,2,20230707
1,"МЕТИС","БЕЛЫЙ С ШОКОЛАДНЫМ","БИМ",2083,1,20230706
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","БЕЛЫЙ","ПИКСИ",4205,2,20230710
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","ГРЕЙ",4206,3,20171111
2,"ТАЙСКАЯ","СИЛ-ПОЙНТ","СЕМА",3610,3,20121105
2,"МЕТИС","ЧЕРНОБЕЛАЯ","МАРГО",4207,2,20230521
1,"ЧИ-ХУА-ХУА","ЧЕРНЫЙ С ПОДПАЛЫМ","БОНИ",4208,3,20230202
2,"СКОТТИШ СТРАЙТ","ГОЛУБОЙ","ТАСЯ",517,4,20170719
2,"МЕТИС","ЛИЛОВЫЙ","ТИХОН",75,3,20100606
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","ЧИП",558,3,20180612
2,"МЕТИС","ЧЕРЕПАХА","ДОСЯ",4237,4,20221122
1,"КАНЕ-КОРСО","ЧЕРНЫЙ","БУЧ",4238,1,20221115
2,"МЕТИС","ЧЕРНЫЙ","ТИМОХА",8773,1,20170303
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ПЕРСИКОВЫЙ","СЕМЕН",546,3,20150213
1,"БИШОН-ФРИЗ","БЕЛЫЙ","ДЖЕССИ",4239,2,20230602
1,"ЧИ-ХУА-ХУА","БЕЛЫЙ С ГОЛУБЫМ","МЭЙ",4240,2,20230722
2,"СКОТТИШ-ФОЛД","СЕРЫЙ","ВЕНЯ",4209,3,20230303
1,"СПАНИЕЛЬ РУССКИЙ","РЫЖИЙ","ЛУЛУ",4210,4,20191002
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","СЕРАЯ","ТЕССА",4211,4,20211015
1,"МЕТИС","РЫЖЕКОРИЧНЕВЫЙ","1",4212,2,20230701
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","МУРЗИК",4173,1,20230328
2,"МЭЙН-КУН","ЧЕРНО-БЕЛЫЙ","АРЧИ",4214,1,20230505
2,"МЕТИС","ЧЕРНЫЙ","ГЕРМАН",4216,1,20230808
2,"МЕТИС","ТРИКОЛОР","ЛЮДОЧКА",4218,4,20230501
1,"ЧИ-ХУА-ХУА","ПЕСОЧНЫЙ","ЛОРД",4224,3,20220124
2,"МЕТИС","ТРЕХЦВЕТНАЯ","МИКА",4225,2,20230606
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","СЕРЕБРО","ДЖЕК",4226,1,20230427
2,"БЕНГАЛЬСКАЯ","ТИГРОВЫЙ","ДЖЕССИ",4227,2,20230417
2,"МЕТИС","ВИСКАС","МИЯ",4228,4,20211027
2,"МЕТИС","ЧЕРНЫЙ","ИЗА",4231,4,20211023
2,"МЕТИС","СЕРЫЙ ТАББИ НА БЕЛ","МАША",4174,4,20220901
1,"СПАНИЕЛЬ АНГЛИЙСКИЙ","РЫЖИЙ","ДИК",3721,1,20220925
1,"КАНЕ-КОРСО","ЧЕРНЫЙ","ХАН",4232,1,20230319
2,"СКОТТИШ СТРАЙТ","РЫЖИЙ ТАББИ БИКОЛ","ЛЕО",1090,3,20190411
2,"МЭЙН-КУН","РЫЖИЙ ТАББИ","ВОЛЬДЕМАР",4243,1,20230501
2,"КОРНИШ-РЕКС","СЕРЫЙ","ПУШ",4244,3,20221107
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","КУЗЯ",4245,1,20230821
2,"МЕТИС","СЕРЫЙ ТАББИ","БАСИК",4246,1,20230515
2,"МЕТИС","БЕЛЫЙ","ТАЙРА",4251,4,20170515
2,"МЕТИС","ЧЕРНЫЙ С БЕЛЫМ","МЫШКА",4249,4,20220803
2,"МЕТИС","СЕРЫЙ ТАББИ","КОШКА",4103,4,20230505
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ЧЕСТЕР",4221,4,20230422
2,"СКОТТИШ СТРАЙТ","ГОЛУБОЙ","ЧУЧА",4260,2,20230721
2,"МЕТИС","ЧЕРЕПАХОВЫЙ","МОТЯ",5235,2,20130308
1,"СПАНИЕЛЬ РУССКИЙ","СЕРЫЙ С ЧЕРНЫМ","АЗОТ",4254,1,20230705
2,"МЕТИС","ЧЕРНЫЙ","АЯ",4253,2,20230801
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","ТИМА",6668,2,20110501
1,"СПАНИЕЛЬ АНГЛИЙСКИЙ","РЫЖИЙ","ЛАДА",6652,2,20130524
2,"ТАЙСКАЯ","ПОРОДНЫЙ","ЦЕЗАРЬ",6938,4,20090715
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ТИМОША",528,3,20170711
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","АГНЕС",9102,2,20171201
2,"МЕТИС","ЧЕРНЫЙ","САЛЕМ",4222,2,20230802
2,"МЕТИС","ЧЕРНАЯ","ЧЕЙЗА",4257,2,20181107
2,"МЕТИС","БЕЛОРЫЖАЯ","ЛАСКА",4258,4,20151107
2,"МЕТИС","РЫЖИЙ","МОРТИ",4259,1,20230202
2,"МЕТИС","СЕРЫЙ ТАББИ","ЗВЕЗДЮК",2383,3,20190730
2,"МЕТИС","ДЫМЧ.ТАББИ ТРИКОЛР","ЦИРИЛА",4261,2,20230827
2,"МЕТИС","ДЫМЧАТЫЙ ТАББИ","СЕРАФИМА",4262,2,20230827
1,"МЕТИС","ЧЕРНЫЙ С ПОДПАЛОМ","МИЛА",4263,4,20220905
2,"МЕТИС","СЕРЫЙ ТАББИ","ШЕР",4264,1,20230828
2,"МЕТИС","РЫЖИЙ","РЫЖИК",4266,1,20230525
1,"ЧИ-ХУА-ХУА","ЧЕПРАК","НЮША",4200,2,20210304
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ФРАЧНЫЙ","МАЙЯ",543,4,20171115
2,"МЕТИС","СЕРЫЙ ТАББИ","МЯКИШ",4300,2,20230201
1,"МЕТИС","ЧЕРНОПОДПАЛЫЙ","ХАТИ",576,2,20131015
2,"МЕТИС","СЕРАЯ","ШЕРА",4267,4,20230409
2,"МЕТИС","БЕЛАЯ С СЕРЫМ","БЕЛЛА",4268,4,20230409
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","БЕЛОРЫЖИЙ","ЛАККИ",4270,1,20230701
2,"СКОТТИШ-ФОЛД","ШИНШИЛЛА","ТОММИ",4271,3,20220416
2,"ПЕРСИДСКАЯ","СЕРЕБРИСТАЯ ШИНШ","ЭЛЬЗА",4286,4,20220708
2,"ПЕРСИДСКАЯ","КРЕМОВЫЙ","МАКС",9745,3,20061110
2,"МЕТИС","СЕРЕБРИСТЫЙ ТАББИ","КУЗЯ",4273,1,20230615
2,"МЕТИС","ГОЛУБОЙ","МАРКИЗА",5704,4,20070802
2,"МЕТИС","СИАМСКИЙ ДВОРЯНИН","БОНЯ",4274,3,20230501
2,"МЕТИС","СЕРЫЙ ТАББИ","ТИМ",4277,3,20230625
1,"МОПС","ПЕПЕЛЬНЫЙ","АДДЖО",4276,1,20230912
2,"МЕТИС","БЕЛЫЙ С ГОЛУБЫМ","МОСИК",6013,3,20130402
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","ХАСЯ",6191,4,20080724
2,"МЕТИС","ЧЕРНОБЕЛЫЙ","БЛЭК",4278,3,20230310
2,"МЕТИС","СЕРОБЕЛЫЙ ТАББИ","АТАЧЕНТА",4279,3,20230725
2,"СКОТТИШ-ФОЛД","ГОЛУБОЙ","МАФИН",4282,3,20190331
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","СЕРЫЙ","ФИЛЯ",4288,3,20230125
1,"ПУДЕЛЬ ТОЙ","ЧЕРНЫЙ","МИКИ",4289,3,20211215
1,"ШПИЦ КАРЛИКОВЫЙ","БЕЖЕВЫЙ","ЛИЛУ",4292,2,20230823
2,"МЕТИС","РЫЖИЙ ТАББИ","ПЕРСИК",10066,3,20180420
2,"МЭЙН-КУН","РЫЖЕБЕЛЫЙ","ПЕРСИК",4293,1,20230823
2,"СКОТТИШ-ФОЛД","СЕРЫЙ ТАББИ","СИМБА",4294,3,20220102
1,"МЕТИС","РЫЖАЯ С БЕЛЫМ","МИЛКА",4280,2,20230825
2,"МЕТИС","ЧЕРЕПАХА","ЖУЖА",4298,2,20230815
1,"ЧИ-ХУА-ХУА","БЕЛОШОКОЛАДНЫЙ","ТОСЯ",4252,2,20230901
2,"МЭЙН-КУН","ЧЕРНОМРАМОРН.ЧЕРЕП","АЛИСА",559,4,20170115
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ЛИЛОВЫЙ","ТЕДДИ",596,3,20181225
1,"МЕТИС","РЫЖАЯ","ДЖЕРРИ",4287,4,20200510
2,"РУССКАЯ ГОЛУБАЯ","СЕРЫЙ","ВАНЯ",4336,3,20161115
2,"СКОТТИШ СТРАЙТ","ТРИКОЛОР","ШАЯ",4301,4,20180415
2,"МЕТИС","РЫЖИЙ ТАББИ","ТОША",2821,3,20180501
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","БЕЛОРЫЖИЙ","АЙЗА",933,2,20190306
2,"МЕТИС","СЕРЫЙ ТАББИ НА БЕЛ","ЛЕША",4295,3,20200608
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","БАЛУ",4299,1,20230809
2,"МЕТИС","СЕРОБЕЛАЯ","ХЛОЯ",4302,4,20191014
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЗОЛОТИСТЫЙ","РОККИ",4303,3,20201124
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","БЕЛОРЫЖИЙ","ФИДЕЛЬ",4304,1,20230911
2,"МЕТИС","СЕРЫЙ ТАББИ С БЕЛ","КОТЯ",4296,3,20230615
2,"МЕТИС","СЕРЫЙ ТАББИ","МУРИК",4297,3,20230615
2,"МЕТИС","ЧЕРНАЯ","НОЧКА",4305,4,20230615
2,"МЕТИС","ЧЕРНЫЙ","МАКС",511,3,20151015
2,"СКОТТИШ СТРАЙТ","ГОЛУБОЙ","МИЯ",2344,2,20200309
2,"МЕТИС","СЕРЫЙ ТАББИ","ТИМОФЕЙ",4306,1,20230927
2,"МЕТИС","ЛЕСНОЙ","ЛЕКСИ",4307,2,20230405
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","КРЕМОВЫЙ","СИМА",4308,2,20230714
2,"МЕТИС","ЧЕРНЫЙ","ГАТИТО",4310,1,20230504
2,"МЕТИС","ЧЕРЕПАХА","МОТЯ",4309,4,20230509
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","БУЧ",314,1,20200215
2,"МЕТИС","БЕЛОСЕРЫЙ","СЕМЕН",4311,3,20230601
1,"МЕТИС","ЧЕПРАК","САГИ",3869,4,20210107
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","ЧАРЛИ",4265,1,20220914
2,"СКОТТИШ СТРАЙТ","ЗОЛОТАЯ ШИНШИЛЛА","АТАШИ",4312,3,20230408
2,"МЕТИС","РЫЖИЙ ТАББИ","ЛЕВА",387,3,20150308
1,"МЕТИС","СЕРЫЙ ЧЕПРАК","ФРИДА",4315,4,20221228
2,"МЕТИС","БЕЛЫЙ С ЧЕРНЫМ","АБУ",45,1,20220715
2,"МЕТИС","ЧЕРНЫЙ БИКОЛОР","МУРКА",426,4,20140912
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","ФОКС",2100,3,20190615
1,"МЕТИС","БЕЛЫЙ","МИЯ",9850,2,20190722
2,"СКОТТИШ-ФОЛД","ЛИЛОВАЯ","ЛИЛУ",4316,4,20161026
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЧЕПРАК","МИЯ",4317,2,20231014
2,"МЕТИС","ГОЛУБОЙ","ТИХОН",2007,1,20190720
1,"ПЕКИНЕС","РЫЖИЙ","ЛЕВА",4318,1,20231008
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","БУШУЙ",477,3,20070921
2,"МЕТИС","СЕРЫЙ ТАББИ","ДРУДХ",210,3,20150501
2,"СКОТТИШ СТРАЙТ","ЛИЛОВЫЙ","ДАСЛЕР",530,1,20191212
2,"РУССКАЯ ГОЛУБАЯ","ГОЛУБОЙ","ИРИСКА",219,2,20200202
2,"СФИНКС КАНАДСКИЙ","ЧЕРНОСЕРЫЙ","ТЕРРА",221,4,20161115
2,"МЕТИС","СЕРЫЙ ТАББИ","КАРА",222,4,20160827
2,"МЕТИС","ГОЛУБОЙ","АЛИСА",223,4,20190501
2,"ЕВРОПЕЙСКАЯ КОРОТКОШЕРСТНАЯ","ЧЕРНЫЙ","МАРУСЯ",234,4,20191015
2,"МЕТИС","ЧЕРНЫЙ","ТУЧКА",233,4,20160308
2,"МЕТИС","СЕРЫЙ ТАББИ","КИСА",235,2,20151201
1,"БОЛОНКА МАЛЬТИЙСКАЯ","БЕЛЫЙ","РИККИ",243,1,20170110
1,"ХАСКИ","ПАЛЕВЫЙ","ЛУНА",244,2,20170110
2,"МЕТИС","КРЕМОВЫЙ ТАББИ","ЛИСТИК",249,3,20190520
2,"НЕВСКАЯ МАСКАРАДНАЯ","ПОРОДНЫЙ","АНФИСА",207,4,20090319
1,"ОВЧАРКА НЕМЕЦКАЯ","ЧЕПРАК","ХАРДИ",257,2,20200129
1,"БИГЛЬ","ПОРОДНЫЙ","ВИЛЛИ",258,1,20160308
2,"СКОТТИШ-ФОЛД","ЛИЛОВЫЙ","ПУЛЯ",267,4,20150328
1,"МЕТИС","ЧЕРНЫЙ","ФЕДОР",4319,1,20230509
2,"МЕТИС","РЫЖИЙ ТАББИ","РЫЖИК",282,3,20160601
2,"МЕТИС","ЧЕРНЫЙ","МИГЕЛЬ",285,3,20160701
2,"МЕТИС","СЕРАЯ ЧЕРЕПАХА","ТИШКА",298,4,20100409
2,"МЕТИС","ТИГРОВЫЙ","БОРИС",239,3,20130504
2,"МЕТИС","СЕРЫЙ ТАББИ","БОНИФАЦИЙ",276,3,20160801
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","СОБОЛИНЫЙ","ЛЕО",279,1,20170125
1,"ТЕРЬЕР ТОЙ РУССКИЙ ГЛАДКОШЕРСТНЫЙ","ШОКОЛАД.ПОДПАЛЫЙ","МАРТА",280,4,20180305
2,"МЕТИС","СЕРЫЙ ТАББИ","МИЯ",4320,4,20230416
2,"МЕТИС","БЕЛОРЫЖАЯ","САНЯ",4321,4,20230515
2,"МЕТИС","РЫЖИЙ ТАББИ","АМУР",4322,3,20181221
2,"МЕТИС","ЧЕРНЫЙ","МАЛЕПУСЯ",4323,4,20200718
2,"МЕТИС","СИАМСКАЯ","ФРЕЯ",4324,2,20220415
1,"ТЕРЬЕР АМЕРИКАНСКИЙ СТАФФОРДШИРСКИЙ","ПАЛЕВЫЙ","АЙРОН",4325,1,20231025
2,"СКОТТИШ СТРАЙТ","ЗОЛОТИСТАЯ ШИНШ","ЛЕВА",4326,3,20230411
1,"ШПИЦ ПОМЕРАНЦЕВЫЙ","РЫЖИЙ","ЭЛЯ",6002,2,20160213
2,"ПЕРСИДСКАЯ","РЫЖИЙ ТАББИ","ЧУБАЙС",6004,3,20110401
1,"ТЕРЬЕР ТОЙ РУССКИЙ ГЛАДКОШЕРСТНЫЙ","КОРИЧН. С ПОДПАЛОМ","МОНИКА",6005,2,20170202
1,"БИГЛЬ","БЕЛОРЫЖИЙ","ЕЛЕНТИЙ",68,3,20220225
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЗОЛОТО","АРЧИБАЛЬД",4328,1,20230920
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","БЕЛОРЫЖИЙ","ФРЭНКИ",4329,1,20221006
2,"СКОТТИШ СТРАЙТ","ЛЕСНОЙ","ЛЮСЯ",4330,4,20230712
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МАЙ",4331,3,20190325
2,"МЕТИС","ЧЕРНО БЕЛЫЙ","ЧЕРНЫШ",4332,4,20220505
2,"МЕТИС","РЫЖИЙ","ГОША",2834,1,20210414
1,"ТЕРЬЕР ДЖЕК-РАССЕЛ","БЕЛО РЫЖИЙ","ДЖЕК",4334,1,20220103
1,"БУЛЬДОГ ФРАНЦУЗСКИЙ","СЕРЫЙ","БЕЛЛИ",4335,2,20231009
2,"МЕТИС","ТРЕХЦВЕТНАЯ","НОЧКА",4337,4,20230715
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЗОЛОТО","ДЖЕССИ",4340,2,20231015
1,"ТЕРЬЕР ЙОРКШИРСКИЙ","ЗОЛОТО","ДЖУЛИ",4341,2,20231015
1,"ХАСКИ","ПОРОДНЫЙ","МАЙЯ",4343,2,20120907
2,"МЕТИС","СЕРЫЙ ТАББИ","КУЗЬМА",297,3,20140612
1,"РИДЖБЕК РОДЕЗИЙСКИЙ","ГОЛУБОЙ","АЙВА",358,2,20150301
2,"БРИТАНСКАЯ КОРОТКОШЕРСТНАЯ","ГОЛУБОЙ","МОРИС",356,3,20150328
